order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
95f00e4d,2960168,2024-06-06,14:24,58,1260.37,7,UPI,3.9,8c077be2,Restaurant_485,Mumbai,Area_D,Chinese,3.2,1999,Low,Yes
686f99eb,ecf3116b,2024-07-13,12:15,63,769.25,4,COD,1.9,c030655d,Restaurant_110,Bangalore,Area_C,Mexican,4.7,2005,Low,Yes
9c406675,35cafb61,2024-01-17,9:55,45,1094.06,1,Credit Card,2.8,58def9e8,Restaurant_349,Mumbai,Area_A,Mexican,2.5,2246,High,Yes
936d5656,ef702c47,2024-05-04,14:54,40,1233.51,6,Credit Card,2.8,3ce70391,Restaurant_433,Delhi,Area_E,Mexican,3.7,4775,Low,Yes
1319c041,ba48454f,2024-05-08,7:54,71,1133.22,3,Wallet,3.2,369bf88e,Restaurant_33,Bangalore,Area_D,Thai,3.4,1133,Low,No
cc4325b4,2e23202d,2024-05-07,19:12,82,1531.31,10,Wallet,2.9,bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes
98c3b232,4b0c3580,2024-06-19,13:43,50,1481.54,9,Net Banking,2.5,0fd878e4,Restaurant_296,Delhi,Area_C,Thai,2.7,3605,High,Yes
45e1c305,b96e3128,2024-10-08,16:45,87,504.87,7,Net Banking,3.8,f2bb6dd3,Restaurant_151,Mumbai,Area_D,Italian,2.6,4022,Low,Yes
d414539d,9aedd076,2024-09-05,12:25,90,1578.3,10,COD,2.3,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
67eeaab2,2468f997,2024-10-02,8:59,53,1738.97,10,Credit Card,2.3,19024cdd,Restaurant_280,Bangalore,Area_B,Chinese,2.5,4155,High,Yes
b4067745,53d5ae48,2024-05-03,20:15,82,1131.51,2,Net Banking,2.8,08a1f696,Restaurant_463,Kolkata,Area_E,Chinese,3.9,2772,High,Yes
24026f43,d01cbcc0,2024-04-05,13:07,43,1168.91,4,Net Banking,3,ccf81718,Restaurant_243,Kolkata,Area_D,Thai,3,4241,Medium,Yes
0f9b533f,9edf54ad,2024-10-09,17:59,79,236.42,8,Net Banking,4.8,5e9ad80d,Restaurant_37,Delhi,Area_C,Thai,3.6,4385,Low,No
92a1652a,8c2d9c24,2024-06-07,21:53,79,408.45,2,Net Banking,3.8,bc4f828e,Restaurant_45,Bangalore,Area_B,Indian,2.9,2555,Low,No
32ef5bfd,8588eac7,2024-05-01,7:50,15,603.16,7,Wallet,4,74aea7be,Restaurant_389,Chennai,Area_B,Mexican,4.3,4171,High,No
c6f4547c,698a245b,2024-08-14,10:20,18,1386.77,5,COD,2.4,4b0b530b,Restaurant_369,Kolkata,Area_D,Mexican,4.6,935,Low,No
7f1da139,45e0564a,2024-07-16,22:20,16,1128.24,9,Credit Card,4.9,24efe3fc,Restaurant_208,Kolkata,Area_E,Italian,4,1103,High,No
b1399b2a,9344ae0d,2024-09-08,1:50,80,1006.44,4,Wallet,3.4,612e24e0,Restaurant_217,Kolkata,Area_E,Italian,2.7,427,Low,Yes
eb876725,93401d64,2024-01-23,6:46,54,1302.74,6,UPI,2.9,8b12bcad,Restaurant_406,Chennai,Area_C,Italian,3.9,4142,Medium,No
70a657c4,9db66d1b,2024-08-27,12:55,54,937.82,6,UPI,4.2,7975f2ee,Restaurant_494,Kolkata,Area_C,Italian,4.7,2639,High,No
91af1880,22e84602,2024-10-26,14:00,74,1617.97,2,Wallet,3.3,62249dbf,Restaurant_337,Kolkata,Area_A,Italian,4.5,2651,Medium,Yes
e0855ab6,ec6b161f,2024-04-08,20:13,23,1910.42,7,UPI,3,6a557120,Restaurant_395,Bangalore,Area_A,Indian,3.4,3177,Low,No
f0da22af,3fd27771,2024-02-13,18:30,21,1922.03,4,COD,4,991915d7,Restaurant_165,Bangalore,Area_B,Italian,2.7,1473,Low,No
fe5fe165,ff1c79eb,2024-09-01,23:15,58,1957.37,7,Net Banking,2.2,5662c0df,Restaurant_282,Mumbai,Area_A,Thai,3.1,2174,Medium,Yes
f1af9e57,03915b00,2024-07-06,18:13,35,645.75,4,Wallet,3.8,ee9f310d,Restaurant_231,Mumbai,Area_C,Mexican,4.9,1313,Medium,Yes
a435132b,6e9eaa08,2024-11-13,10:46,69,1085.74,7,COD,1.3,ba107b1d,Restaurant_234,Delhi,Area_A,Thai,3.6,943,Medium,No
e8653c85,60cad246,2024-07-05,17:55,88,1341.76,4,Credit Card,2.7,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
83a427fe,1b7256b4,2024-08-24,1:48,34,846.53,4,Wallet,1.5,6806a865,Restaurant_294,Mumbai,Area_A,Indian,4.4,4030,Low,Yes
ea4e7e5e,32a8723a,2024-03-09,19:49,18,426.98,1,COD,4.2,71af43be,Restaurant_97,Delhi,Area_E,Thai,4.2,604,Low,No
09c6898e,42957602,2024-09-28,2:19,54,1042.47,6,COD,3.9,34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No
b229a926,ff22f349,2024-06-16,0:13,86,843.46,8,Wallet,2,24ada0ba,Restaurant_115,Chennai,Area_D,Chinese,4.8,4236,Low,No
82b66403,8df16c45,2024-01-26,15:42,51,1725.56,9,UPI,2.9,c5fe740c,Restaurant_473,Bangalore,Area_E,Mexican,3.8,4379,High,No
0d3638fc,4f55c007,2024-04-19,0:46,18,1236.37,6,COD,5,cd2a813f,Restaurant_456,Delhi,Area_D,Italian,4,1301,High,Yes
6d044a4d,ab1cfdba,2024-08-14,12:38,22,383.18,10,Credit Card,2,0d392883,Restaurant_291,Mumbai,Area_E,Thai,3.4,1511,High,Yes
eb31c427,1f59b055,2024-12-09,8:55,28,1865.01,6,Credit Card,2.2,c5fe740c,Restaurant_473,Bangalore,Area_E,Mexican,3.8,4379,High,No
1ef51db0,b242257d,2024-04-13,9:29,39,1187.17,5,Wallet,3.8,8f988f4e,Restaurant_244,Mumbai,Area_C,Chinese,4.7,1746,High,Yes
ebae9b44,8846691c,2024-12-02,15:24,62,644.57,3,Net Banking,2.6,a9239ac0,Restaurant_128,Kolkata,Area_C,Mexican,3.6,4208,Low,No
0a88d1cd,b4df0e84,2024-08-27,21:27,50,194.91,7,COD,2.3,04a74418,Restaurant_275,Chennai,Area_E,Thai,3.8,314,Low,Yes
b1cf70b6,79b29312,2024-12-14,18:38,60,252.82,3,Wallet,2.5,9b19ea60,Restaurant_271,Chennai,Area_D,Mexican,4.6,4478,Medium,No
16eaba43,e99681cc,2024-11-22,17:59,16,373.96,7,Wallet,3.6,0b69f56b,Restaurant_438,Kolkata,Area_B,Chinese,4.3,2842,Medium,Yes
f2adf604,512ba71d,2024-10-16,14:01,83,1781.23,4,Net Banking,2.3,8a11d347,Restaurant_112,Bangalore,Area_A,Thai,3.9,3041,Low,Yes
8d094552,d58a211f,2024-04-26,18:43,79,1539.6,10,Wallet,4.8,754bea84,Restaurant_366,Mumbai,Area_E,Indian,3.9,4397,High,No
b3edf86f,2ec1ff9a,2024-04-05,14:27,89,1935.16,2,UPI,1.7,032e886d,Restaurant_363,Bangalore,Area_B,Mexican,3.8,369,Medium,Yes
ebb3e668,f3ee9e88,2024-05-18,17:35,17,862.41,4,Credit Card,1.9,bff0bb92,Restaurant_200,Chennai,Area_D,Italian,4.4,1365,High,No
c73006ac,7d0722ac,2024-03-22,2:29,74,381.69,4,Net Banking,1.3,78805df4,Restaurant_412,Chennai,Area_D,Mexican,3.5,4961,High,No
a7026cac,0936c4ed,2024-08-19,5:15,85,671.06,7,COD,2.8,0736af8f,Restaurant_445,Kolkata,Area_C,Indian,2.9,2729,High,Yes
9a159114,72127ed5,2024-07-27,13:27,22,1541.38,10,COD,3.9,a726efd4,Restaurant_459,Bangalore,Area_D,Thai,3.5,859,Low,Yes
dc1e2c48,e0dc3b69,2024-05-09,8:34,45,784.37,1,COD,1.4,97ba5c47,Restaurant_304,Bangalore,Area_A,Thai,2.9,595,High,Yes
5af891c4,465ba031,2024-06-02,21:55,61,500.51,6,COD,3.6,d56c5b5e,Restaurant_487,Delhi,Area_C,Thai,3.9,1584,High,No
33d6cdc7,d57e460f,2024-09-08,8:58,73,543.15,9,Net Banking,2.6,a8e96359,Restaurant_158,Bangalore,Area_C,Chinese,2.9,4733,High,No
ea0211b2,c3a67893,2024-03-06,5:40,28,1752.01,9,Net Banking,1.3,c9204e90,Restaurant_405,Kolkata,Area_B,Mexican,4,1199,Medium,No
3e3d9cd5,c2311407,2024-04-10,20:57,63,1309.98,3,Net Banking,2.9,a8e96359,Restaurant_158,Bangalore,Area_C,Chinese,2.9,4733,High,No
e33480da,5d0324f2,2024-07-24,23:50,58,763.92,6,UPI,3.9,3146ef85,Restaurant_323,Chennai,Area_A,Thai,3.9,3727,Medium,No
48ec2f39,2cbbcd5d,2024-08-01,20:38,48,1468.19,10,Net Banking,3.6,5c6657d1,Restaurant_312,Bangalore,Area_A,Thai,4.8,406,Medium,Yes
44b3a7f3,2988cc00,2024-06-07,1:08,77,1303.41,9,Credit Card,4.8,991915d7,Restaurant_165,Bangalore,Area_B,Italian,2.7,1473,Low,No
f6518a80,811c9648,2024-01-19,18:54,47,571.04,7,Net Banking,4.2,e222e302,Restaurant_277,Bangalore,Area_D,Thai,3.7,3242,Low,Yes
53bc2d79,58709ba1,2024-05-02,15:54,35,1704.97,10,Wallet,4.4,2236347f,Restaurant_118,Mumbai,Area_D,Chinese,3.7,886,Low,Yes
26d10cb3,4bcdc65f,2024-04-28,22:02,77,1675.09,1,Wallet,4.8,0e7248ea,Restaurant_295,Delhi,Area_C,Thai,4.4,2482,High,No
aae45dce,59692c6c,2024-09-06,23:54,70,501,5,UPI,1.2,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
85b481ea,9efaf14c,2024-09-28,18:44,86,1368.01,6,Wallet,3,bfbb1501,Restaurant_2,Mumbai,Area_A,Chinese,4.1,2773,High,No
fb09ffcc,aae979ff,2024-04-21,15:29,29,1831.58,1,Credit Card,4.6,174b3d72,Restaurant_201,Kolkata,Area_D,Indian,4.6,2414,High,Yes
38eea944,12c0e8b4,2024-12-20,20:34,70,466.25,10,COD,2.3,e79218d9,Restaurant_42,Bangalore,Area_A,Mexican,4.6,925,Medium,Yes
bed94c82,ec8080fe,2024-12-17,1:57,41,529.43,2,UPI,4.2,9b3e0802,Restaurant_134,Kolkata,Area_A,Italian,3.5,407,Low,No
1f8b62cc,84e51692,2024-01-21,6:34,36,1336.76,4,UPI,2,1.57E+63,Restaurant_222,Delhi,Area_D,Italian,4.1,435,Medium,Yes
a717e9fb,c76bfe5f,2024-08-18,9:54,50,469.33,9,Wallet,2.8,4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes
615a7591,77d29bf1,2024-02-15,20:09,17,1937.24,7,Credit Card,1.8,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
d0082b51,e002d7e5,2024-12-26,15:38,34,1408.55,9,Credit Card,3.1,c1244b75,Restaurant_25,Delhi,Area_C,Mexican,3.6,874,High,No
8a502fc4,88225971,2024-12-03,16:51,68,1463.22,7,COD,3.6,0dad23ff,Restaurant_179,Kolkata,Area_B,Indian,4.8,2083,Low,No
32fc8f04,84ad44dc,2024-09-19,2:15,16,862.69,6,Net Banking,4.9,cdc4d7ec,Restaurant_385,Delhi,Area_D,Mexican,5,864,Low,Yes
ccee195e,a20f4ee6,2024-05-24,20:35,81,110.29,2,COD,3.6,23075295,Restaurant_314,Mumbai,Area_E,Indian,4.8,3976,Medium,No
7b7afa75,5b98218c,2024-07-01,9:35,67,949.69,1,Credit Card,1.1,5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes
069b9c5a,95406379,2024-02-21,19:00,53,694.66,2,Credit Card,2.2,fdff7f61,Restaurant_476,Bangalore,Area_A,Italian,4,1309,Low,No
f6ea1ba1,4f03f32c,2024-01-12,0:31,73,1732.94,10,COD,2.1,5aa4df12,Restaurant_409,Bangalore,Area_C,Mexican,3.1,2782,High,No
798ff357,a9578eaf,2024-11-23,19:45,79,917.88,6,UPI,4.5,4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes
b12d2871,d00d3c4f,2024-03-09,18:27,86,673.38,7,Net Banking,2,96102266,Restaurant_159,Kolkata,Area_B,Italian,3.3,2842,Medium,No
319d6515,48af8a48,2024-08-02,22:12,52,417.28,9,Credit Card,2.6,2c89fe67,Restaurant_300,Delhi,Area_B,Chinese,3.1,3848,Low,Yes
61397ebd,107efae5,2024-09-21,0:43,35,258.35,10,COD,2.3,ee9921ae,Restaurant_332,Chennai,Area_C,Indian,3.5,3220,Low,Yes
5b9cc22a,1c898571,2024-09-03,3:13,81,546.55,3,Credit Card,1.1,67a95931,Restaurant_46,Bangalore,Area_B,Thai,5,1912,High,No
1e04c46e,c8832987,2024-02-26,18:04,57,666.28,10,UPI,1.6,991915d7,Restaurant_165,Bangalore,Area_B,Italian,2.7,1473,Low,No
f9953868,92d5aa34,2024-01-19,10:33,31,1013.65,8,Credit Card,3.2,3001185,Restaurant_175,Chennai,Area_C,Italian,3.7,2635,Low,Yes
8d033648,a6f7d4d2,2024-03-11,5:50,25,1624.84,4,Net Banking,2.1,668d09b6,Restaurant_468,Mumbai,Area_C,Indian,4.7,746,High,Yes
78e049f9,9b9ebf28,2024-03-14,5:48,44,638.15,3,Wallet,2.1,870f6ec5,Restaurant_284,Kolkata,Area_C,Thai,2.9,1064,Medium,No
a4a8af88,da9247d2,2024-10-10,16:42,53,1589.63,3,Net Banking,4.7,81bc33da,Restaurant_364,Bangalore,Area_B,Indian,3,2512,Medium,No
0e2e21b9,55847d17,2024-09-16,13:50,42,1549.46,7,UPI,4.8,e79218d9,Restaurant_42,Bangalore,Area_A,Mexican,4.6,925,Medium,Yes
57222df0,d4e90aa8,2024-06-25,16:08,58,379.28,5,Credit Card,3.8,289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No
00a9d7dc,68662221,2024-07-11,2:17,15,154.24,6,UPI,3.9,04dc9812,Restaurant_39,Delhi,Area_A,Mexican,3.7,2680,Medium,Yes
7ddf8469,6.75E+09,2024-06-08,14:04,50,853.66,9,COD,1.2,8180e6e2,Restaurant_133,Delhi,Area_D,Chinese,3.2,4448,Medium,Yes
698fdb13,80e91a2e,2024-10-11,2:04,23,1732.28,7,UPI,4.9,0fd878e4,Restaurant_296,Delhi,Area_C,Thai,2.7,3605,High,Yes
04c0800d,db91bbcb,2024-11-28,12:41,42,864.91,10,Net Banking,4.6,75c47f5f,Restaurant_143,Mumbai,Area_B,Chinese,3.1,3460,High,No
e47e5108,bf7f18e5,2024-11-14,10:25,88,1025.41,9,UPI,2.8,eb85c060,Restaurant_393,Kolkata,Area_C,Thai,4.9,931,Medium,Yes
3247da73,eaeaf052,2024-02-14,14:41,25,1529.15,6,UPI,3.9,fa055ed4,Restaurant_203,Mumbai,Area_A,Thai,3.6,1911,Low,Yes
db856a76,6a7a84c2,2024-03-07,6:12,63,1145.7,7,Wallet,4.9,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
2e832120,d9fc1386,2024-09-02,7:06,27,847.89,8,UPI,4,96c583bb,Restaurant_318,Bangalore,Area_A,Thai,3,2572,Medium,Yes
e8bac01c,baf0b404,2024-08-02,18:53,15,1145.29,9,Wallet,3.9,666d6a33,Restaurant_13,Bangalore,Area_D,Thai,3.9,4945,Medium,Yes
5e6567c5,4bdee0c5,2024-07-13,7:22,73,898.26,5,UPI,2.1,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
7494fa52,557e3287,2024-05-28,4:47,86,1500.73,10,UPI,2.2,a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes
96afea04,55cb43d3,2024-08-13,9:31,36,1356.6,4,Credit Card,2.4,aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No
ccc35d08,188b0f06,2024-05-23,14:54,18,1885.15,6,Credit Card,1.7,f5f0a3d7,Restaurant_376,Chennai,Area_E,Mexican,4.3,842,High,Yes
d6566dea,d87783d8,2024-04-20,2:18,33,1447.33,8,UPI,4.8,b7d188df,Restaurant_194,Bangalore,Area_B,Italian,3,2570,Low,Yes
b0d59bad,3bd2a065,2024-05-18,23:21,86,652.51,8,Net Banking,4.9,2a7a8abf,Restaurant_351,Mumbai,Area_E,Thai,4.2,2497,High,No
69ddefca,faa876bb,2024-05-24,9:50,31,1797.83,3,UPI,1.1,aabdedd3,Restaurant_167,Kolkata,Area_B,Indian,3,4328,Medium,No
71cb8798,350f03f6,2024-09-03,15:10,50,456.41,9,Net Banking,2.4,4bfd980c,Restaurant_124,Bangalore,Area_B,Mexican,4,3359,High,No
93376ddf,19a920d3,2024-05-17,5:20,90,225.97,4,Credit Card,3.9,f2718889,Restaurant_57,Kolkata,Area_C,Chinese,4.2,884,Low,No
c1e02fbe,c4dbb069,2024-11-10,19:03,54,1403.73,8,UPI,4.8,c030655d,Restaurant_110,Bangalore,Area_C,Mexican,4.7,2005,Low,Yes
11392c81,c889a59b,2024-10-16,13:08,45,1556.69,2,Credit Card,4.4,c2e70208,Restaurant_371,Delhi,Area_E,Chinese,4.8,3656,Medium,Yes
482a109f,c04e8356,2024-11-09,8:03,67,1365.27,7,Credit Card,1.9,3131321b,Restaurant_308,Delhi,Area_D,Chinese,2.7,792,Medium,Yes
1abb0435,9ae5167f,2024-11-22,0:42,36,284.16,10,UPI,1.2,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
ed10042c,4652531c,2024-12-16,20:15,57,1697.63,8,Wallet,2.5,dfb8f48c,Restaurant_207,Kolkata,Area_B,Indian,3.3,3972,Low,No
5dc75547,1a84a0a9,2024-06-26,3:02,90,1989.33,8,UPI,4.1,2b8368d4,Restaurant_92,Bangalore,Area_A,Thai,4.4,2913,High,Yes
2fb0e329,ed4ea0e7,2024-10-02,8:19,15,1167.45,7,Wallet,2.1,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
5a2fb14d,8e6b61f1,2024-01-13,17:21,85,1100.23,7,Credit Card,2,71098659,Restaurant_440,Bangalore,Area_C,Mexican,4.3,4219,High,No
2759e2d8,63a55a37,2024-11-03,4:33,73,840.08,7,UPI,3.7,26db3a08,Restaurant_136,Delhi,Area_A,Italian,4.7,4760,High,Yes
ea3c805b,c5cfa4b9,2024-09-15,12:54,32,1533.52,9,UPI,3.6,cad4218c,Restaurant_161,Bangalore,Area_D,Chinese,4.1,3101,Low,Yes
e7f3dc22,3a70bf04,2024-02-06,10:16,77,1236.28,1,Wallet,4.3,c3e33687,Restaurant_113,Mumbai,Area_C,Thai,4.1,294,Low,No
cd6ae280,4d915f91,2024-11-05,17:14,27,1711.43,1,Credit Card,4.9,9b19ea60,Restaurant_271,Chennai,Area_D,Mexican,4.6,4478,Medium,No
efec5fac,7b06d78f,2024-10-02,8:04,68,517.73,1,Credit Card,1.3,9e422e29,Restaurant_475,Kolkata,Area_E,Italian,3.3,1198,Low,No
4ddaf7c1,c0d00e2c,2024-01-26,6:15,83,1441.73,5,Net Banking,2,08ba20de,Restaurant_127,Bangalore,Area_B,Indian,4.4,3888,High,Yes
d1712410,fa1860cb,2024-11-15,4:48,27,581.36,5,COD,3.5,e222e302,Restaurant_277,Bangalore,Area_D,Thai,3.7,3242,Low,Yes
605b60ca,029bb02b,2024-07-01,13:33,16,1202.4,2,Wallet,3.5,8d06cc24,Restaurant_141,Delhi,Area_D,Thai,4.8,4957,High,Yes
2ffabe1b,d4583132,2024-01-19,4:17,62,137.66,10,Credit Card,5,45de4a55,Restaurant_497,Delhi,Area_E,Indian,4.4,3572,Medium,No
4b7a9a51,c1914c64,2024-03-15,3:57,71,1514.71,7,Wallet,4,84493364,Restaurant_274,Bangalore,Area_D,Italian,3.5,1714,Low,No
a5a295c2,156ab214,2024-10-17,7:14,58,790.83,5,UPI,3.5,760d1a28,Restaurant_457,Mumbai,Area_E,Indian,4.1,3434,Medium,No
cc6599ee,d3135344,2024-09-08,19:38,77,464.45,9,Credit Card,3.2,09e5eed1,Restaurant_22,Mumbai,Area_D,Indian,4.3,188,High,Yes
db460b70,c1d3890a,2024-02-17,4:16,19,672.54,8,Net Banking,2.2,d6ee2ff4,Restaurant_209,Mumbai,Area_C,Italian,3.5,1722,High,No
0864362e,93bff7c0,2024-06-21,17:38,34,1350.1,4,Wallet,3.9,0b69f56b,Restaurant_438,Kolkata,Area_B,Chinese,4.3,2842,Medium,Yes
6c475ead,8d337969,2024-07-23,15:11,34,1289.61,9,UPI,2,ee9f310d,Restaurant_231,Mumbai,Area_C,Mexican,4.9,1313,Medium,Yes
a5491aff,8d47430f,2024-12-14,1:25,75,322.36,9,Net Banking,1.7,557552d0,Restaurant_20,Chennai,Area_A,Italian,4.6,4552,Low,No
b26b527e,0da9d3a7,2024-01-02,4:13,30,792.67,6,COD,3.9,537b38f9,Restaurant_168,Chennai,Area_B,Mexican,3,3110,High,Yes
b225af6b,7f941d20,2024-11-12,19:56,87,864.6,10,Credit Card,3.4,fd9d762b,Restaurant_329,Delhi,Area_D,Mexican,4.5,2716,Low,No
e47e793a,1d884d3f,2024-06-22,6:08,19,1426.62,7,Net Banking,3.5,5ef3c1b1,Restaurant_40,Mumbai,Area_C,Italian,2.6,4800,Low,Yes
67cf561e,55566cd8,2024-07-27,13:05,26,387.4,2,UPI,2.1,e88daa8a,Restaurant_447,Delhi,Area_B,Thai,3.1,784,Low,No
357a7e72,65206566,2024-01-26,15:33,48,942.38,4,Credit Card,1.9,cf8681ce,Restaurant_398,Bangalore,Area_B,Chinese,4.1,2631,Medium,Yes
ddb70d91,5ce09923,2024-11-27,0:11,23,1545.3,9,Net Banking,2.8,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
b4fcc627,ab96ef52,2024-06-23,2:22,17,964.55,8,COD,4.6,c317908c,Restaurant_443,Chennai,Area_D,Mexican,3,2832,Medium,Yes
65d2ebb7,2e7a8e4e,2024-01-24,1:27,86,1244.04,3,Net Banking,3.9,53d1cf83,Restaurant_272,Kolkata,Area_A,Mexican,4.9,4052,Medium,No
2efd6399,2dad0a99,2024-08-28,1:25,33,1182.9,5,UPI,3.4,1bc05c14,Restaurant_276,Delhi,Area_B,Italian,4.9,2832,Medium,No
1685594d,53cb4c14,2024-03-10,21:17,73,1367.93,1,UPI,3.3,ccb7be4e,Restaurant_469,Kolkata,Area_E,Italian,4.5,3725,Low,Yes
b008b798,19fedbc8,2024-12-05,7:02,61,815.18,7,Wallet,4.4,d56c5b5e,Restaurant_487,Delhi,Area_C,Thai,3.9,1584,High,No
9.76E+09,153f0a3b,2024-06-13,19:14,90,1903.48,2,COD,3.4,2f64e220,Restaurant_380,Mumbai,Area_A,Chinese,4.7,3190,Low,Yes
f26fb211,f173620f,2024-11-28,2:43,19,1270.68,7,Wallet,3,bff0bb92,Restaurant_200,Chennai,Area_D,Italian,4.4,1365,High,No
ab60b55e,3f32c81d,2024-11-12,16:20,53,1679.5,2,Net Banking,1.2,fc2e99c5,Restaurant_333,Mumbai,Area_E,Thai,2.6,4484,High,No
b2e77c62,ef904c09,2024-09-08,12:07,78,1490.82,5,UPI,2.9,bf2eb8e4,Restaurant_306,Delhi,Area_B,Indian,3.5,3314,Low,Yes
1bb35a6a,66a940f7,2024-05-18,16:28,47,688.15,9,COD,2.8,08ba20de,Restaurant_127,Bangalore,Area_B,Indian,4.4,3888,High,Yes
f94e3dc4,5a1fb96e,2024-07-20,2:25,79,1683.79,1,COD,3.4,4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes
df324626,c4d7a93a,2024-05-26,20:34,88,860.06,8,Wallet,4.6,60ebcd14,Restaurant_416,Delhi,Area_B,Indian,2.9,2148,High,No
2e406bec,61e990ac,2024-02-23,8:29,18,833.29,10,UPI,3.1,b7445b6d,Restaurant_84,Chennai,Area_E,Thai,4,429,Medium,No
d7d044ee,8499a2c2,2024-06-03,0:03,70,300.88,7,COD,3.6,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
9019fa0f,5c62deea,2024-01-09,7:43,24,989.24,6,Net Banking,4.3,02b6d096,Restaurant_157,Kolkata,Area_A,Indian,2.9,3845,High,Yes
79d672e6,2ac0585d,2024-02-20,2:22,53,206.36,2,Wallet,4.5,440ffda9,Restaurant_486,Chennai,Area_B,Chinese,3.3,4185,Medium,Yes
2de3a653,1cc54b5b,2024-12-25,12:22,15,1093.61,4,UPI,1.4,d6ee2ff4,Restaurant_209,Mumbai,Area_C,Italian,3.5,1722,High,No
cdc6919e,4652a223,2024-05-07,12:02,67,209.22,1,Credit Card,1.3,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
aeba33ad,2c333233,2024-09-19,7:06,86,1957.12,9,UPI,1.2,dbcaa61c,Restaurant_31,Bangalore,Area_D,Mexican,2.5,2851,High,No
45565235,9bf4f4b7,2024-04-14,13:25,63,257.86,10,Net Banking,1.3,eb075302,Restaurant_481,Mumbai,Area_E,Italian,4.8,1222,Medium,No
65bcb05a,3cc6290f,2024-02-18,5:47,74,1236.91,10,Net Banking,2,d932d6bf,Restaurant_325,Kolkata,Area_B,Indian,3.2,4164,Medium,Yes
853b7af9,6e9bd0c3,2024-09-01,5:28,56,1730.81,7,Net Banking,3.7,a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes
5a38da11,576aa40b,2024-07-14,8:21,89,1612.12,4,UPI,1.4,8bb9a4b0,Restaurant_0,Mumbai,Area_A,Mexican,3.6,3062,Medium,No
8828c7af,35db961a,2024-03-08,1:22,81,742.45,3,Wallet,2.6,9259b0e9,Restaurant_449,Kolkata,Area_C,Thai,4.7,690,High,Yes
ef0c59ff,4849a4a4,2024-01-20,5:10,82,918.6,2,Net Banking,3.6,2ca4738c,Restaurant_490,Bangalore,Area_B,Thai,4,3258,Medium,No
1402e660,afc22234,2024-06-03,5:15,63,657.92,5,Credit Card,4.9,4fa55034,Restaurant_451,Bangalore,Area_A,Indian,4.9,3947,Medium,No
22926eaa,f5927e66,2024-09-03,3:04,51,1528.16,4,COD,2.8,94689fae,Restaurant_235,Chennai,Area_A,Mexican,3.9,4625,Medium,Yes
ccad767a,6d7c8e62,2024-03-01,18:13,74,1079.91,2,Credit Card,2.3,6e1843fb,Restaurant_212,Bangalore,Area_D,Thai,4.5,3678,Low,No
6964c13e,2ee60187,2024-01-13,7:06,53,294.21,10,Credit Card,2.4,d9c56a1e,Restaurant_18,Kolkata,Area_D,Indian,4.4,752,Low,No
9b175927,1c859d4d,2024-07-04,11:00,33,530.71,3,Credit Card,4.6,8a11d347,Restaurant_112,Bangalore,Area_A,Thai,3.9,3041,Low,Yes
f866880a,7b13092e,2024-10-25,21:58,64,1747.86,2,Net Banking,2.4,71d4a52a,Restaurant_261,Bangalore,Area_D,Mexican,3.2,3991,Medium,No
f9028072,93412335,2024-04-20,6:59,78,1222.35,10,Credit Card,4.9,122cbcc2,Restaurant_374,Mumbai,Area_E,Thai,4.9,1938,Medium,No
bf48f06c,61b4c163,2024-03-06,10:41,50,188.62,1,Net Banking,2.9,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
4e8fe3af,6fea7c73,2024-03-28,11:08,86,1125.52,1,Net Banking,2.2,a961a847,Restaurant_183,Kolkata,Area_C,Thai,4,4835,Medium,No
